,keystroke_idx,time,type,prev_keystrokes,keystrokes_since,keystrokes_till,map,nextmap,prev_map
0,0,82,first,0,,,norm,shinv,
1,1,318,other,,1.0,4.0,norm,shinv,norm
2,2,419,other,,2.0,3.0,norm,shinv,norm
3,3,609,other,,3.0,2.0,norm,shinv,norm
4,4,823,other,,4.0,1.0,norm,shinv,norm
5,5,1016,other,,5.0,0.0,norm,shinv,norm
6,6,1283,first,5,,,shinv,norm,norm
7,7,1385,other,,0.0,0.0,shinv,norm,shinv
8,8,1568,first,1,,,norm,inv,shinv
9,9,1882,other,,0.0,3.0,norm,inv,norm
10,10,2073,other,,1.0,2.0,norm,inv,norm
11,11,2301,other,,2.0,1.0,norm,inv,norm
12,12,2489,other,,3.0,0.0,norm,inv,norm
13,13,2791,first,4,,,inv,norm,norm
14,14,2970,first,0,,,norm,shinv,inv
15,15,3261,other,,0.0,3.0,norm,shinv,norm
16,16,3440,other,,1.0,2.0,norm,shinv,norm
17,17,3754,other,,2.0,1.0,norm,shinv,norm
18,18,3938,other,,3.0,0.0,norm,shinv,norm
19,19,4236,first,4,,,shinv,norm,norm
20,20,4431,first,0,,,norm,inv,shinv
21,21,4744,first,0,,,inv,shinv,norm
22,22,4926,other,,0.0,2.0,inv,shinv,inv
23,23,5210,other,,1.0,1.0,inv,shinv,inv
24,24,5423,other,,2.0,0.0,inv,shinv,inv
25,25,5695,first,3,,,shinv,inv,inv
26,26,5796,first,0,,,inv,norm,shinv
27,27,5982,other,,0.0,2.0,inv,norm,inv
28,28,6157,other,,1.0,1.0,inv,norm,inv
29,29,6339,other,,2.0,0.0,inv,norm,inv
30,30,6644,first,3,,,norm,inv,inv
31,31,6832,first,0,,,inv,norm,norm
32,32,7111,other,,0.0,2.0,inv,norm,inv
33,33,7298,other,,1.0,1.0,inv,norm,inv
34,34,7668,other,,2.0,0.0,inv,norm,inv
35,35,7846,first,3,,,norm,shinv,inv
36,36,8019,first,0,,,shinv,inv,norm
37,37,8208,first,0,,,inv,shinv,shinv
38,38,8485,other,,0.0,7.0,inv,shinv,inv
39,39,8669,other,,1.0,6.0,inv,shinv,inv
40,40,9055,other,,2.0,5.0,inv,shinv,inv
41,41,9239,other,,3.0,4.0,inv,shinv,inv
42,42,9455,other,,4.0,3.0,inv,shinv,inv
43,43,9639,other,,5.0,2.0,inv,shinv,inv
44,44,9925,other,,6.0,1.0,inv,shinv,inv
45,45,10109,other,,7.0,0.0,inv,shinv,inv
46,46,10400,first,8,,,shinv,inv,inv
47,47,10585,other,,0.0,0.0,shinv,inv,shinv
48,48,10856,first,1,,,inv,shinv,shinv
49,49,11039,other,,0.0,0.0,inv,shinv,inv
50,50,11308,first,1,,,shinv,inv,inv
51,51,11478,other,,0.0,0.0,shinv,inv,shinv
52,52,11764,first,1,,,inv,shinv,shinv
53,53,11940,other,,0.0,7.0,inv,shinv,inv
54,54,12223,other,,1.0,6.0,inv,shinv,inv
55,55,12402,other,,2.0,5.0,inv,shinv,inv
56,56,12693,other,,3.0,4.0,inv,shinv,inv
57,57,12867,other,,4.0,3.0,inv,shinv,inv
58,58,13158,other,,5.0,2.0,inv,shinv,inv
59,59,13259,other,,6.0,1.0,inv,shinv,inv
60,60,13434,other,,7.0,0.0,inv,shinv,inv
61,61,13623,first,8,,,shinv,inv,inv
62,62,13800,other,,0.0,0.0,shinv,inv,shinv
63,63,14090,first,1,,,inv,shinv,shinv
64,64,14265,other,,0.0,1.0,inv,shinv,inv
65,65,14532,other,,1.0,0.0,inv,shinv,inv
66,66,14982,first,2,,,shinv,inv,inv
67,67,15158,other,,0.0,0.0,shinv,inv,shinv
68,68,15431,first,1,,,inv,norm,shinv
69,69,15611,other,,0.0,0.0,inv,norm,inv
70,70,15897,first,1,,,norm,inv,inv
71,71,16072,first,0,,,inv,norm,norm
72,72,16338,other,,0.0,2.0,inv,norm,inv
73,73,16509,other,,1.0,1.0,inv,norm,inv
74,74,16762,other,,2.0,0.0,inv,norm,inv
75,75,16918,first,3,,,norm,shinv,inv
76,76,17268,first,0,,,shinv,inv,norm
77,77,17427,first,0,,,inv,shinv,shinv
78,78,17608,other,,0.0,0.0,inv,shinv,inv
79,79,17758,first,1,,,shinv,norm,inv
80,80,18008,other,,0.0,3.0,shinv,norm,shinv
81,81,18153,other,,1.0,2.0,shinv,norm,shinv
82,82,18388,other,,2.0,1.0,shinv,norm,shinv
83,83,18542,other,,3.0,0.0,shinv,norm,shinv
84,84,18803,first,4,,,norm,shinv,shinv
85,85,18945,other,,0.0,4.0,norm,shinv,norm
86,86,19186,other,,1.0,3.0,norm,shinv,norm
87,87,19303,other,,2.0,2.0,norm,shinv,norm
88,88,19516,other,,3.0,1.0,norm,shinv,norm
89,89,19628,other,,4.0,0.0,norm,shinv,norm
90,90,19851,first,5,,,shinv,norm,norm
91,91,19968,first,0,,,norm,inv,shinv
92,92,20192,other,,0.0,5.0,norm,inv,norm
93,93,20308,other,,1.0,4.0,norm,inv,norm
94,94,20529,other,,2.0,3.0,norm,inv,norm
95,95,20647,other,,3.0,2.0,norm,inv,norm
96,96,20863,other,,4.0,1.0,norm,inv,norm
97,97,20979,other,,5.0,0.0,norm,inv,norm
98,98,21209,first,6,,,inv,shinv,norm
99,99,21328,other,,0.0,10.0,inv,shinv,inv
100,100,21565,other,,1.0,9.0,inv,shinv,inv
101,101,21683,other,,2.0,8.0,inv,shinv,inv
102,102,21917,other,,3.0,7.0,inv,shinv,inv
103,103,22033,other,,4.0,6.0,inv,shinv,inv
104,104,22265,other,,5.0,5.0,inv,shinv,inv
105,105,22377,other,,6.0,4.0,inv,shinv,inv
106,106,22611,other,,7.0,3.0,inv,shinv,inv
107,107,22722,other,,8.0,2.0,inv,shinv,inv
108,108,22981,other,,9.0,1.0,inv,shinv,inv
109,109,23115,other,,10.0,0.0,inv,shinv,inv
110,110,23508,first,11,,,shinv,inv,inv
111,111,23631,other,,0.0,2.0,shinv,inv,shinv
112,112,23870,other,,1.0,1.0,shinv,inv,shinv
113,113,23995,other,,2.0,0.0,shinv,inv,shinv
114,114,24273,first,3,,,inv,norm,shinv
115,115,24393,other,,0.0,0.0,inv,norm,inv
116,116,24561,first,1,,,norm,inv,inv
117,117,24680,other,,0.0,0.0,norm,inv,norm
118,118,24921,first,1,,,inv,norm,norm
119,119,25045,other,,0.0,2.0,inv,norm,inv
120,120,25281,other,,1.0,1.0,inv,norm,inv
121,121,25407,other,,2.0,0.0,inv,norm,inv
122,122,25642,first,3,,,norm,shinv,inv
123,123,25760,other,,0.0,0.0,norm,shinv,norm
124,124,25981,first,1,,,shinv,inv,norm
125,125,26097,other,,0.0,0.0,shinv,inv,shinv
126,126,26367,first,1,,,inv,shinv,shinv
127,127,26480,other,,0.0,5.0,shinv,norm,inv
128,128,26642,other,,1.0,4.0,shinv,norm,shinv
129,129,26765,other,,2.0,3.0,shinv,norm,shinv
130,130,26994,other,,3.0,2.0,shinv,norm,shinv
131,131,27109,other,,4.0,1.0,shinv,norm,shinv
132,132,27329,other,,5.0,0.0,shinv,norm,shinv
133,133,27440,first,6,,,norm,shinv,shinv
134,134,27657,other,,0.0,5.0,norm,shinv,norm
135,135,27761,other,,1.0,4.0,norm,shinv,norm
136,136,27991,other,,2.0,3.0,norm,shinv,norm
137,137,28096,other,,3.0,2.0,norm,shinv,norm
138,138,28311,other,,4.0,1.0,norm,shinv,norm
139,139,28414,other,,5.0,0.0,norm,shinv,norm
140,140,28627,first,6,,,shinv,norm,norm
141,141,28740,first,0,,,norm,inv,shinv
142,142,28955,other,,0.0,4.0,norm,inv,norm
143,143,29057,other,,1.0,3.0,norm,inv,norm
144,144,29283,other,,2.0,2.0,norm,inv,norm
145,145,29392,other,,3.0,1.0,norm,inv,norm
146,146,29625,other,,4.0,0.0,norm,inv,norm
147,147,29732,first,5,,,inv,norm,norm
148,148,29946,other,,0.0,19.0,inv,norm,inv
149,149,30054,other,,1.0,18.0,inv,norm,inv
150,150,30286,other,,2.0,17.0,inv,norm,inv
151,151,30399,other,,3.0,16.0,inv,norm,inv
152,152,30622,other,,4.0,15.0,inv,norm,inv
153,153,30732,other,,5.0,14.0,inv,norm,inv
154,154,30956,other,,6.0,13.0,inv,norm,inv
155,155,31067,other,,7.0,12.0,inv,norm,inv
156,156,31297,other,,8.0,11.0,inv,norm,inv
157,157,31415,other,,9.0,10.0,inv,norm,inv
158,158,31651,other,,10.0,9.0,inv,norm,inv
159,159,31824,other,,11.0,8.0,inv,norm,inv
160,160,31985,other,,12.0,7.0,inv,norm,inv
161,161,32090,other,,13.0,6.0,inv,norm,inv
162,162,32316,other,,14.0,5.0,inv,norm,inv
163,163,32426,other,,15.0,4.0,inv,norm,inv
164,164,32656,other,,16.0,3.0,inv,norm,inv
165,165,32778,other,,17.0,2.0,inv,norm,inv
166,166,32994,other,,18.0,1.0,inv,norm,inv
167,167,33112,other,,19.0,0.0,inv,norm,inv
168,168,33332,first,20,,,norm,inv,inv
169,169,33446,first,0,,,inv,norm,norm
170,170,33674,other,,0.0,3.0,inv,norm,inv
171,171,33794,other,,1.0,2.0,inv,norm,inv
172,172,34007,other,,2.0,1.0,inv,norm,inv
173,173,34121,other,,3.0,0.0,inv,norm,inv
174,174,34342,first,4,,,norm,shinv,inv
175,175,34450,other,,0.0,0.0,norm,shinv,norm
176,176,34675,first,1,,,shinv,shinv,norm
177,177,34787,other,,0.0,10.0,shinv,shinv,shinv
178,178,34989,other,,1.0,9.0,shinv,shinv,shinv
179,179,35104,other,,2.0,8.0,shinv,shinv,shinv
180,180,35302,other,,3.0,7.0,shinv,shinv,shinv
181,181,35458,other,,4.0,6.0,shinv,shinv,shinv
182,182,35703,other,,5.0,5.0,shinv,shinv,shinv
183,183,35822,other,,6.0,4.0,shinv,shinv,shinv
184,184,36106,other,,7.0,3.0,shinv,shinv,shinv
185,185,36246,other,,8.0,2.0,shinv,shinv,shinv
186,186,36487,other,,9.0,1.0,shinv,shinv,shinv
187,187,36668,other,,10.0,0.0,shinv,shinv,shinv
188,188,36940,first,11,,,shinv,inv,shinv
189,189,37056,other,,0.0,1.0,shinv,inv,shinv
190,190,37288,other,,1.0,0.0,shinv,inv,shinv
191,191,37409,first,2,,,inv,shinv,shinv
192,192,37629,other,,0.0,1.0,inv,shinv,inv
193,193,37749,other,,1.0,0.0,inv,shinv,inv
194,194,37969,first,2,,,shinv,inv,inv
195,195,38078,other,,0.0,0.0,shinv,inv,shinv
196,196,38292,first,1,,,inv,shinv,shinv
197,197,38458,other,,0.0,10.0,inv,shinv,inv
198,198,38607,other,,1.0,9.0,inv,shinv,inv
199,199,38716,other,,2.0,8.0,inv,shinv,inv
200,200,38934,other,,3.0,7.0,inv,shinv,inv
201,201,39039,other,,4.0,6.0,inv,shinv,inv
202,202,39249,other,,5.0,5.0,inv,shinv,inv
203,203,39356,other,,6.0,4.0,inv,shinv,inv
204,204,39577,other,,7.0,3.0,inv,shinv,inv
205,205,39684,other,,8.0,2.0,inv,shinv,inv
206,206,39911,other,,9.0,1.0,inv,shinv,inv
207,207,40031,other,,10.0,0.0,inv,shinv,inv
208,208,40251,first,11,,,shinv,inv,inv
209,209,40366,other,,0.0,2.0,shinv,inv,shinv
210,210,40476,other,,1.0,1.0,shinv,inv,shinv
211,211,40613,other,,2.0,0.0,shinv,inv,shinv
212,212,40753,first,3,,,inv,norm,shinv
213,213,41009,other,,0.0,16.0,inv,norm,inv
214,214,41122,other,,1.0,15.0,inv,norm,inv
215,215,41338,other,,2.0,14.0,inv,norm,inv
216,216,41450,other,,3.0,13.0,inv,norm,inv
217,217,41699,other,,4.0,12.0,inv,norm,inv
218,218,41810,other,,5.0,11.0,inv,norm,inv
219,219,42030,other,,6.0,10.0,inv,norm,inv
220,220,42144,other,,7.0,9.0,inv,norm,inv
221,221,42374,other,,8.0,8.0,inv,norm,inv
222,222,42493,other,,9.0,7.0,inv,norm,inv
223,223,42714,other,,10.0,6.0,inv,norm,inv
224,224,42832,other,,11.0,5.0,inv,norm,inv
225,225,43054,other,,12.0,4.0,inv,norm,inv
226,226,43222,other,,13.0,3.0,inv,norm,inv
227,227,43390,other,,14.0,2.0,inv,norm,inv
228,228,43507,other,,15.0,1.0,inv,norm,inv
229,229,43730,other,,16.0,0.0,inv,norm,inv
230,230,43868,first,17,,,norm,inv,inv
231,231,44094,other,,0.0,2.0,norm,inv,norm
232,232,44207,other,,1.0,1.0,norm,inv,norm
233,233,44434,other,,2.0,0.0,norm,inv,norm
234,234,44555,first,3,,,inv,norm,norm
235,235,44759,other,,0.0,0.0,inv,norm,inv
236,236,44873,first,1,,,norm,shinv,inv
237,237,45096,other,,0.0,4.0,norm,shinv,norm
238,238,45209,other,,1.0,3.0,norm,shinv,norm
239,239,45457,other,,2.0,2.0,norm,shinv,norm
240,240,45784,other,,3.0,1.0,norm,shinv,norm
241,241,45893,other,,4.0,0.0,norm,shinv,norm
242,242,46110,first,5,,,shinv,norm,norm
243,243,46234,other,,0.0,0.0,shinv,norm,shinv
244,244,46444,first,1,,,norm,inv,shinv
245,245,46609,other,,0.0,0.0,norm,inv,norm
246,246,46766,first,1,,,inv,shinv,norm
247,247,46913,other,,0.0,3.0,inv,shinv,inv
248,248,47072,other,,1.0,2.0,inv,shinv,inv
249,249,47188,other,,2.0,1.0,inv,shinv,inv
250,250,47484,other,,3.0,0.0,inv,shinv,inv
251,251,47601,first,4,,,shinv,inv,inv
252,252,47757,first,0,,,inv,norm,shinv
253,253,47877,other,,0.0,3.0,inv,norm,inv
254,254,48089,other,,1.0,2.0,inv,norm,inv
255,255,48206,other,,2.0,1.0,inv,norm,inv
256,256,48441,other,,3.0,0.0,inv,norm,inv
257,257,48555,first,4,,,norm,inv,inv
258,258,48761,other,,0.0,0.0,norm,inv,norm
259,259,48873,first,1,,,inv,norm,norm
260,260,49098,other,,0.0,3.0,inv,norm,inv
261,261,49215,other,,1.0,2.0,inv,norm,inv
262,262,49439,other,,2.0,1.0,inv,norm,inv
263,263,49549,other,,3.0,0.0,inv,norm,inv
264,264,49763,first,4,,,norm,shinv,inv
265,265,49874,other,,0.0,0.0,norm,shinv,norm
266,266,50081,first,1,,,shinv,shinv,norm
267,267,50197,other,,0.0,12.0,shinv,shinv,shinv
268,268,50410,other,,1.0,11.0,shinv,shinv,shinv
269,269,50528,other,,2.0,10.0,shinv,shinv,shinv
270,270,50759,other,,3.0,9.0,shinv,shinv,shinv
271,271,50878,other,,4.0,8.0,shinv,shinv,shinv
272,272,51156,other,,5.0,7.0,shinv,shinv,shinv
273,273,51271,other,,6.0,6.0,shinv,shinv,shinv
274,274,51429,other,,7.0,5.0,shinv,shinv,shinv
275,275,51532,other,,8.0,4.0,shinv,shinv,shinv
276,276,51762,other,,9.0,3.0,shinv,shinv,shinv
277,277,51872,other,,10.0,2.0,shinv,shinv,shinv
278,278,52103,other,,11.0,1.0,shinv,shinv,shinv
279,279,52218,other,,12.0,0.0,shinv,shinv,shinv
280,280,52443,first,13,,,shinv,inv,shinv
281,281,52567,other,,0.0,0.0,shinv,inv,shinv
282,282,52794,first,1,,,inv,shinv,shinv
283,283,52909,other,,0.0,17.0,inv,shinv,inv
284,284,53112,other,,1.0,16.0,inv,shinv,inv
285,285,53266,other,,2.0,15.0,inv,shinv,inv
286,286,53437,other,,3.0,14.0,inv,shinv,inv
287,287,53552,other,,4.0,13.0,inv,shinv,inv
288,288,53774,other,,5.0,12.0,inv,shinv,inv
289,289,53894,other,,6.0,11.0,inv,shinv,inv
290,290,54129,other,,7.0,10.0,inv,shinv,inv
291,291,54245,other,,8.0,9.0,inv,shinv,inv
292,292,54482,other,,9.0,8.0,inv,shinv,inv
293,293,54616,other,,10.0,7.0,inv,shinv,inv
294,294,54843,other,,11.0,6.0,inv,shinv,inv
295,295,54958,other,,12.0,5.0,inv,shinv,inv
296,296,55186,other,,13.0,4.0,inv,shinv,inv
297,297,55301,other,,14.0,3.0,inv,shinv,inv
298,298,55528,other,,15.0,2.0,inv,shinv,inv
299,299,55633,other,,16.0,1.0,inv,shinv,inv
300,300,55882,other,,17.0,0.0,inv,shinv,inv
301,301,56143,first,18,,,shinv,inv,inv
302,302,56248,other,,0.0,1.0,shinv,inv,shinv
303,303,56468,other,,1.0,0.0,shinv,inv,shinv
304,304,56584,first,2,,,inv,shinv,shinv
305,305,56840,other,,0.0,1.0,inv,shinv,inv
306,306,56975,other,,1.0,0.0,inv,shinv,inv
307,307,57216,first,2,,,shinv,inv,inv
308,308,57341,other,,0.0,2.0,shinv,inv,shinv
309,309,57566,other,,1.0,1.0,shinv,inv,shinv
310,310,57691,other,,2.0,0.0,shinv,inv,shinv
311,311,57903,first,3,,,inv,norm,shinv
312,312,58020,other,,0.0,0.0,inv,norm,inv
313,313,58312,first,1,,,norm,inv,inv
314,314,58433,other,,0.0,0.0,norm,inv,norm
315,315,58587,first,1,,,inv,norm,norm
316,316,58699,other,,0.0,4.0,inv,norm,inv
317,317,58904,other,,1.0,3.0,inv,norm,inv
318,318,59022,other,,2.0,2.0,inv,norm,inv
319,319,59243,other,,3.0,1.0,inv,norm,inv
320,320,59386,other,,4.0,0.0,inv,norm,inv
321,321,59601,first,5,,,norm,shinv,inv
322,322,59751,first,0,,,shinv,inv,norm
323,323,59933,first,0,,,inv,shinv,shinv
324,324,60041,other,,0.0,0.0,inv,shinv,inv
325,325,60263,first,1,,,shinv,norm,inv
326,326,60383,other,,0.0,4.0,shinv,norm,shinv
327,327,60589,other,,1.0,3.0,shinv,norm,shinv
328,328,60704,other,,2.0,2.0,shinv,norm,shinv
329,329,60926,other,,3.0,1.0,shinv,norm,shinv
330,330,61056,other,,4.0,0.0,shinv,norm,shinv
331,331,61280,first,5,,,norm,shinv,shinv
332,332,61398,other,,0.0,4.0,norm,shinv,norm
333,333,61617,other,,1.0,3.0,norm,shinv,norm
334,334,61722,other,,2.0,2.0,norm,shinv,norm
335,335,61963,other,,3.0,1.0,norm,shinv,norm
336,336,62114,other,,4.0,0.0,norm,shinv,norm
337,337,62263,first,5,,,shinv,norm,norm
338,338,62378,other,,0.0,0.0,shinv,norm,shinv
339,339,62611,first,1,,,norm,inv,shinv
340,340,62733,other,,0.0,4.0,norm,inv,norm
341,341,62964,other,,1.0,3.0,norm,inv,norm
342,342,63096,other,,2.0,2.0,norm,inv,norm
343,343,63317,other,,3.0,1.0,norm,inv,norm
344,344,63440,other,,4.0,0.0,norm,inv,norm
345,345,63664,first,5,,,inv,norm,norm
346,346,63782,other,,0.0,14.0,inv,norm,inv
347,347,63999,other,,1.0,13.0,inv,norm,inv
348,348,64122,other,,2.0,12.0,inv,norm,inv
349,349,64346,other,,3.0,11.0,inv,norm,inv
350,350,64465,other,,4.0,10.0,inv,norm,inv
351,351,64680,other,,5.0,9.0,inv,norm,inv
352,352,64797,other,,6.0,8.0,inv,norm,inv
353,353,65092,other,,7.0,7.0,inv,norm,inv
354,354,65210,other,,8.0,6.0,inv,norm,inv
355,355,65378,other,,9.0,5.0,inv,norm,inv
356,356,65499,other,,10.0,4.0,inv,norm,inv
357,357,65774,other,,11.0,3.0,inv,norm,inv
358,358,65895,other,,12.0,2.0,inv,norm,inv
359,359,66119,other,,13.0,1.0,inv,norm,inv
360,360,66238,other,,14.0,0.0,inv,norm,inv
361,361,66456,first,15,,,norm,inv,inv
362,362,66575,other,,0.0,2.0,norm,inv,norm
363,363,66793,other,,1.0,1.0,norm,inv,norm
364,364,66901,other,,2.0,0.0,norm,inv,norm
365,365,67116,first,3,,,inv,norm,norm
366,366,67222,other,,0.0,0.0,inv,norm,inv
367,367,67433,first,1,,,norm,shinv,inv
368,368,67541,other,,0.0,5.0,norm,shinv,norm
369,369,67767,other,,1.0,4.0,norm,shinv,norm
370,370,67881,other,,2.0,3.0,norm,shinv,norm
371,371,68114,other,,3.0,2.0,norm,shinv,norm
372,372,68225,other,,4.0,1.0,norm,shinv,norm
373,373,68464,other,,5.0,0.0,norm,shinv,norm
374,374,68643,first,6,,,shinv,norm,norm
375,375,68804,other,,0.0,0.0,shinv,norm,shinv
376,376,68926,first,1,,,norm,inv,shinv
377,377,69147,other,,0.0,0.0,norm,inv,norm
378,378,69255,first,1,,,inv,inv,norm
379,379,69473,other,,0.0,3.0,inv,inv,inv
380,380,69582,other,,1.0,2.0,inv,inv,inv
381,381,69778,other,,2.0,1.0,inv,inv,inv
382,382,69881,other,,3.0,0.0,inv,inv,inv
383,383,70153,first,4,,,inv,norm,inv
384,384,70264,other,,0.0,0.0,inv,norm,inv
385,385,70432,first,1,,,norm,shinv,inv
386,386,70551,other,,0.0,7.0,norm,shinv,norm
387,387,70688,other,,1.0,6.0,norm,shinv,norm
388,388,70864,other,,2.0,5.0,norm,shinv,norm
389,389,70981,other,,3.0,4.0,norm,shinv,norm
390,390,71204,other,,4.0,3.0,norm,shinv,norm
391,391,71323,other,,5.0,2.0,norm,shinv,norm
392,392,71536,other,,6.0,1.0,norm,shinv,norm
393,393,71648,other,,7.0,0.0,norm,shinv,norm
394,394,71875,first,8,,,shinv,norm,norm
395,395,71988,first,0,,,norm,inv,shinv
396,396,72207,other,,0.0,0.0,norm,inv,norm
397,397,72415,first,1,,,inv,norm,norm
398,398,72560,other,,0.0,8.0,inv,norm,inv
399,399,72810,other,,1.0,7.0,inv,norm,inv
400,400,73040,other,,2.0,6.0,inv,norm,inv
401,401,73158,other,,3.0,5.0,inv,norm,inv
402,402,73437,other,,4.0,4.0,inv,norm,inv
403,403,73564,other,,5.0,3.0,inv,norm,inv
404,404,73742,other,,6.0,2.0,inv,norm,inv
405,405,73867,other,,7.0,1.0,inv,norm,inv
406,406,74101,other,,8.0,0.0,inv,norm,inv
407,407,74227,first,9,,,norm,inv,inv
408,408,74442,first,0,,,inv,norm,norm
409,409,74561,other,,0.0,4.0,inv,norm,inv
410,410,74785,other,,1.0,3.0,inv,norm,inv
411,411,74947,other,,2.0,2.0,inv,norm,inv
412,412,75105,other,,3.0,1.0,inv,norm,inv
413,413,75216,other,,4.0,0.0,inv,norm,inv
414,414,75428,first,5,,,norm,shinv,inv
415,415,75532,first,0,,,shinv,inv,norm
416,416,75752,other,,0.0,,shinv,inv,shinv
417,417,75867,other,,1.0,,inv,shinv,shinv
418,418,76124,other,,2.0,,shinv,,inv
419,419,76252,other,,3.0,,shinv,,shinv
420,420,76504,other,,4.0,,shinv,,shinv
421,421,76631,other,,5.0,,shinv,,shinv
